total_price	total_flight_hours	total_layover_hours	total_num_stops	departure_datetime	returning_datetime	start_city	end_city	stopover_cities	formatted_string
151.0	1.7333333333333334	0.0	0	2025-12-03T20:55:00	2025-12-03T22:39:00	Toronto	New York, John F. Kennedy	[]	"2025-12-03 20:55:00 - 2025-12-03 22:39:00 | $151.0 | 1 hr 44 min

Toronto | START

[FLIGHT 1]: $151.0 | 1 hr 44 min | 0 stops | ONE_WAY
[LEG 1]: 2025-12-03 20:55:00 - 2025-12-03 22:39:00 | YYZ-JFK | 1 hr 44 min | AC 8556 | Air Canada

New York, John F. Kennedy | END"
159.0	1.75	0.0	0	2025-12-04T10:30:00	2025-12-04T12:15:00	Toronto	New York, John F. Kennedy	[]	"2025-12-04 10:30:00 - 2025-12-04 12:15:00 | $159.0 | 1 hr 45 min

Toronto | START

[FLIGHT 1]: $159.0 | 1 hr 45 min | 0 stops | ONE_WAY
[LEG 1]: 2025-12-04 10:30:00 - 2025-12-04 12:15:00 | YYZ-JFK | 1 hr 45 min | AA 4552 | American Airlines

New York, John F. Kennedy | END"
159.0	2.0	0.0	0	2025-12-04T07:05:00	2025-12-04T09:05:00	Toronto	New York, John F. Kennedy	[]	"2025-12-04 07:05:00 - 2025-12-04 09:05:00 | $159.0 | 2 hr

Toronto | START

[FLIGHT 1]: $159.0 | 2 hr | 0 stops | ONE_WAY
[LEG 1]: 2025-12-04 07:05:00 - 2025-12-04 09:05:00 | YYZ-JFK | 2 hr | AA 4559 | American Airlines

New York, John F. Kennedy | END"
159.0	2.05	0.0	0	2025-12-04T18:00:00	2025-12-04T20:03:00	Toronto	New York, John F. Kennedy	[]	"2025-12-04 18:00:00 - 2025-12-04 20:03:00 | $159.0 | 2 hr 3 min

Toronto | START

[FLIGHT 1]: $159.0 | 2 hr 3 min | 0 stops | ONE_WAY
[LEG 1]: 2025-12-04 18:00:00 - 2025-12-04 20:03:00 | YYZ-JFK | 2 hr 3 min | DL 5081 | Delta Air Lines

New York, John F. Kennedy | END"
159.0	2.066666666666667	0.0	0	2025-12-04T06:00:00	2025-12-04T08:04:00	Toronto	New York, John F. Kennedy	[]	"2025-12-04 06:00:00 - 2025-12-04 08:04:00 | $159.0 | 2 hr 4 min

Toronto | START

[FLIGHT 1]: $159.0 | 2 hr 4 min | 0 stops | ONE_WAY
[LEG 1]: 2025-12-04 06:00:00 - 2025-12-04 08:04:00 | YYZ-JFK | 2 hr 4 min | DL 5066 | Delta Air Lines

New York, John F. Kennedy | END"
168.0	1.75	0.0	0	2025-12-03T10:30:00	2025-12-03T12:15:00	Toronto	New York, John F. Kennedy	[]	"2025-12-03 10:30:00 - 2025-12-03 12:15:00 | $168.0 | 1 hr 45 min

Toronto | START

[FLIGHT 1]: $168.0 | 1 hr 45 min | 0 stops | ONE_WAY
[LEG 1]: 2025-12-03 10:30:00 - 2025-12-03 12:15:00 | YYZ-JFK | 1 hr 45 min | AA 4552 | American Airlines

New York, John F. Kennedy | END"
168.0	2.0	0.0	0	2025-12-03T07:05:00	2025-12-03T09:05:00	Toronto	New York, John F. Kennedy	[]	"2025-12-03 07:05:00 - 2025-12-03 09:05:00 | $168.0 | 2 hr

Toronto | START

[FLIGHT 1]: $168.0 | 2 hr | 0 stops | ONE_WAY
[LEG 1]: 2025-12-03 07:05:00 - 2025-12-03 09:05:00 | YYZ-JFK | 2 hr | AA 4559 | American Airlines

New York, John F. Kennedy | END"
214.0	1.7333333333333334	0.0	0	2025-12-04T20:55:00	2025-12-04T22:39:00	Toronto	New York, John F. Kennedy	[]	"2025-12-04 20:55:00 - 2025-12-04 22:39:00 | $214.0 | 1 hr 44 min

Toronto | START

[FLIGHT 1]: $214.0 | 1 hr 44 min | 0 stops | ONE_WAY
[LEG 1]: 2025-12-04 20:55:00 - 2025-12-04 22:39:00 | YYZ-JFK | 1 hr 44 min | AC 8556 | Air Canada

New York, John F. Kennedy | END"
223.0	2.05	0.0	0	2025-12-03T18:00:00	2025-12-03T20:03:00	Toronto	New York, John F. Kennedy	[]	"2025-12-03 18:00:00 - 2025-12-03 20:03:00 | $223.0 | 2 hr 3 min

Toronto | START

[FLIGHT 1]: $223.0 | 2 hr 3 min | 0 stops | ONE_WAY
[LEG 1]: 2025-12-03 18:00:00 - 2025-12-03 20:03:00 | YYZ-JFK | 2 hr 3 min | DL 5081 | Delta Air Lines

New York, John F. Kennedy | END"
227.0	2.066666666666667	0.0	0	2025-12-03T06:00:00	2025-12-03T08:04:00	Toronto	New York, John F. Kennedy	[]	"2025-12-03 06:00:00 - 2025-12-03 08:04:00 | $227.0 | 2 hr 4 min

Toronto | START

[FLIGHT 1]: $227.0 | 2 hr 4 min | 0 stops | ONE_WAY
[LEG 1]: 2025-12-03 06:00:00 - 2025-12-03 08:04:00 | YYZ-JFK | 2 hr 4 min | DL 5066 | Delta Air Lines

New York, John F. Kennedy | END"
