total_price	total_flight_hours	total_layover_hours	total_num_stops	departure_datetime	returning_datetime	start_city	end_city	stopover_cities	formatted_string
553.0	11.416666666666666	0.0	0	2025-11-23T17:53:00	2025-11-26T06:38:00	New York, John F. Kennedy	New York, John F. Kennedy	['Vancouver']	"2025-11-23 17:53:00 - 2025-11-26 06:38:00 | $553.0 | 11 hr 25 min

New York, John F. Kennedy | START

[FLIGHT 1]: $299.0 | 6 hr 17 min | 0 stops | ONE_WAY
[LEG 1]: 2025-11-23 17:53:00 - 2025-11-23 21:10:00 | JFK-YVR | 6 hr 17 min | B6 603 | JetBlue

Vancouver | 2 days 1 hr 20 min

[FLIGHT 2]: $254.0 | 5 hr 8 min | 0 stops | ONE_WAY
[LEG 1]: 2025-11-25 22:30:00 - 2025-11-26 06:38:00 | YVR-JFK | 5 hr 8 min | B6 604 | JetBlue

New York, John F. Kennedy | END"
553.0	11.416666666666666	0.0	0	2025-11-23T17:53:00	2025-11-27T06:38:00	New York, John F. Kennedy	New York, John F. Kennedy	['Vancouver']	"2025-11-23 17:53:00 - 2025-11-27 06:38:00 | $553.0 | 11 hr 25 min

New York, John F. Kennedy | START

[FLIGHT 1]: $299.0 | 6 hr 17 min | 0 stops | ONE_WAY
[LEG 1]: 2025-11-23 17:53:00 - 2025-11-23 21:10:00 | JFK-YVR | 6 hr 17 min | B6 603 | JetBlue

Vancouver | 3 days 1 hr 20 min

[FLIGHT 2]: $254.0 | 5 hr 8 min | 0 stops | ONE_WAY
[LEG 1]: 2025-11-26 22:30:00 - 2025-11-27 06:38:00 | YVR-JFK | 5 hr 8 min | B6 604 | JetBlue

New York, John F. Kennedy | END"
553.0	11.416666666666666	0.0	0	2025-11-23T17:53:00	2025-11-28T06:38:00	New York, John F. Kennedy	New York, John F. Kennedy	['Vancouver']	"2025-11-23 17:53:00 - 2025-11-28 06:38:00 | $553.0 | 11 hr 25 min

New York, John F. Kennedy | START

[FLIGHT 1]: $299.0 | 6 hr 17 min | 0 stops | ONE_WAY
[LEG 1]: 2025-11-23 17:53:00 - 2025-11-23 21:10:00 | JFK-YVR | 6 hr 17 min | B6 603 | JetBlue

Vancouver | 4 days 1 hr 20 min

[FLIGHT 2]: $254.0 | 5 hr 8 min | 0 stops | ONE_WAY
[LEG 1]: 2025-11-27 22:30:00 - 2025-11-28 06:38:00 | YVR-JFK | 5 hr 8 min | B6 604 | JetBlue

New York, John F. Kennedy | END"
553.0	11.416666666666666	0.0	0	2025-11-24T17:53:00	2025-11-27T06:38:00	New York, John F. Kennedy	New York, John F. Kennedy	['Vancouver']	"2025-11-24 17:53:00 - 2025-11-27 06:38:00 | $553.0 | 11 hr 25 min

New York, John F. Kennedy | START

[FLIGHT 1]: $299.0 | 6 hr 17 min | 0 stops | ONE_WAY
[LEG 1]: 2025-11-24 17:53:00 - 2025-11-24 21:10:00 | JFK-YVR | 6 hr 17 min | B6 603 | JetBlue

Vancouver | 2 days 1 hr 20 min

[FLIGHT 2]: $254.0 | 5 hr 8 min | 0 stops | ONE_WAY
[LEG 1]: 2025-11-26 22:30:00 - 2025-11-27 06:38:00 | YVR-JFK | 5 hr 8 min | B6 604 | JetBlue

New York, John F. Kennedy | END"
553.0	11.416666666666666	0.0	0	2025-11-24T17:53:00	2025-11-28T06:38:00	New York, John F. Kennedy	New York, John F. Kennedy	['Vancouver']	"2025-11-24 17:53:00 - 2025-11-28 06:38:00 | $553.0 | 11 hr 25 min

New York, John F. Kennedy | START

[FLIGHT 1]: $299.0 | 6 hr 17 min | 0 stops | ONE_WAY
[LEG 1]: 2025-11-24 17:53:00 - 2025-11-24 21:10:00 | JFK-YVR | 6 hr 17 min | B6 603 | JetBlue

Vancouver | 3 days 1 hr 20 min

[FLIGHT 2]: $254.0 | 5 hr 8 min | 0 stops | ONE_WAY
[LEG 1]: 2025-11-27 22:30:00 - 2025-11-28 06:38:00 | YVR-JFK | 5 hr 8 min | B6 604 | JetBlue

New York, John F. Kennedy | END"
553.0	11.416666666666666	0.0	0	2025-11-25T17:53:00	2025-11-28T06:38:00	New York, John F. Kennedy	New York, John F. Kennedy	['Vancouver']	"2025-11-25 17:53:00 - 2025-11-28 06:38:00 | $553.0 | 11 hr 25 min

New York, John F. Kennedy | START

[FLIGHT 1]: $299.0 | 6 hr 17 min | 0 stops | ONE_WAY
[LEG 1]: 2025-11-25 17:53:00 - 2025-11-25 21:10:00 | JFK-YVR | 6 hr 17 min | B6 603 | JetBlue

Vancouver | 2 days 1 hr 20 min

[FLIGHT 2]: $254.0 | 5 hr 8 min | 0 stops | ONE_WAY
[LEG 1]: 2025-11-27 22:30:00 - 2025-11-28 06:38:00 | YVR-JFK | 5 hr 8 min | B6 604 | JetBlue

New York, John F. Kennedy | END"
554.0	11.416666666666666	0.0	0	2025-11-23T17:53:00	2025-11-26T06:38:00	New York, John F. Kennedy	New York, John F. Kennedy	['Vancouver']	"2025-11-23 17:53:00 - 2025-11-26 06:38:00 | $554.0 | 11 hr 25 min

New York, John F. Kennedy | START

[FLIGHT 1]: $0.0 | 6 hr 17 min | 0 stops | ROUND_TRIP_DEPARTING
[LEG 1]: 2025-11-23 17:53:00 - 2025-11-23 21:10:00 | JFK-YVR | 6 hr 17 min | B6 603 | JetBlue

Vancouver | 2 days 1 hr 20 min

[FLIGHT 1]: $554.0 | 5 hr 8 min | 0 stops | ROUND_TRIP_RETURNING
[LEG 1]: 2025-11-25 22:30:00 - 2025-11-26 06:38:00 | YVR-JFK | 5 hr 8 min | B6 604 | JetBlue

New York, John F. Kennedy | END"
554.0	11.416666666666666	0.0	0	2025-11-23T17:53:00	2025-11-27T06:38:00	New York, John F. Kennedy	New York, John F. Kennedy	['Vancouver']	"2025-11-23 17:53:00 - 2025-11-27 06:38:00 | $554.0 | 11 hr 25 min

New York, John F. Kennedy | START

[FLIGHT 1]: $0.0 | 6 hr 17 min | 0 stops | ROUND_TRIP_DEPARTING
[LEG 1]: 2025-11-23 17:53:00 - 2025-11-23 21:10:00 | JFK-YVR | 6 hr 17 min | B6 603 | JetBlue

Vancouver | 3 days 1 hr 20 min

[FLIGHT 1]: $554.0 | 5 hr 8 min | 0 stops | ROUND_TRIP_RETURNING
[LEG 1]: 2025-11-26 22:30:00 - 2025-11-27 06:38:00 | YVR-JFK | 5 hr 8 min | B6 604 | JetBlue

New York, John F. Kennedy | END"
554.0	11.416666666666666	0.0	0	2025-11-23T17:53:00	2025-11-28T06:38:00	New York, John F. Kennedy	New York, John F. Kennedy	['Vancouver']	"2025-11-23 17:53:00 - 2025-11-28 06:38:00 | $554.0 | 11 hr 25 min

New York, John F. Kennedy | START

[FLIGHT 1]: $0.0 | 6 hr 17 min | 0 stops | ROUND_TRIP_DEPARTING
[LEG 1]: 2025-11-23 17:53:00 - 2025-11-23 21:10:00 | JFK-YVR | 6 hr 17 min | B6 603 | JetBlue

Vancouver | 4 days 1 hr 20 min

[FLIGHT 1]: $554.0 | 5 hr 8 min | 0 stops | ROUND_TRIP_RETURNING
[LEG 1]: 2025-11-27 22:30:00 - 2025-11-28 06:38:00 | YVR-JFK | 5 hr 8 min | B6 604 | JetBlue

New York, John F. Kennedy | END"
554.0	11.416666666666666	0.0	0	2025-11-24T17:53:00	2025-11-27T06:38:00	New York, John F. Kennedy	New York, John F. Kennedy	['Vancouver']	"2025-11-24 17:53:00 - 2025-11-27 06:38:00 | $554.0 | 11 hr 25 min

New York, John F. Kennedy | START

[FLIGHT 1]: $0.0 | 6 hr 17 min | 0 stops | ROUND_TRIP_DEPARTING
[LEG 1]: 2025-11-24 17:53:00 - 2025-11-24 21:10:00 | JFK-YVR | 6 hr 17 min | B6 603 | JetBlue

Vancouver | 2 days 1 hr 20 min

[FLIGHT 1]: $554.0 | 5 hr 8 min | 0 stops | ROUND_TRIP_RETURNING
[LEG 1]: 2025-11-26 22:30:00 - 2025-11-27 06:38:00 | YVR-JFK | 5 hr 8 min | B6 604 | JetBlue

New York, John F. Kennedy | END"
